date,type,tree0,tree1,tree2,tree3
2000,T,"
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[6.37, 'OrigId']]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=2] - [<]
      GTreeNodeBase [Childs=0] - [[6.76, 'TargCloseness']]
      GTreeNodeBase [Childs=0] - [[1.55, 'NormalizedTargId']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[3.8, 'RevDistance']]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=2] - [exp]
          GTreeNodeBase [Childs=0] - [[2.84, 'CommonNeighbors']]
        GTreeNodeBase [Childs=2] - [exp]
          GTreeNodeBase [Childs=0] - [[7.99, 'Loop']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[2.96, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [T]
      GTreeNodeBase [Childs=0] - [[5.1, 'RevDistance']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=2] - [exp]
      GTreeNodeBase [Childs=0] - [[2.84, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[2.84, 'OrigEccentricity']]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=2] - [<]
      GTreeNodeBase [Childs=0] - [[6.27, 'TargCloseness']]
      GTreeNodeBase [Childs=0] - [[4.83, 'Random']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[3.8, 'RevDistance']]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=2] - [exp]
          GTreeNodeBase [Childs=0] - [[2.84, 'CommonNeighbors']]
        GTreeNodeBase [Childs=0] - [[4.96, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[2.3, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[2.84, 'CommonNeighbors']]
"
2000,TL,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.69, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[4.69, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[5.91, 'TargClustering']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.69, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.69, 'CommonNeighbors']]
"
2001,all,"
GTreeNodeBase [Childs=0] - [[4.53, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.53, 'Loop']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=0] - [[0.43, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[2.21, 'Loop']]
"
2001,B,"
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=0] - [[2.97, 'NormalizedDistance']]
      GTreeNodeBase [Childs=0] - [[3.89, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=2] - [exp]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=2] - [+]
          GTreeNodeBase [Childs=0] - [[2.97, 'NormalizedDistance']]
          GTreeNodeBase [Childs=0] - [[3.89, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[2.97, 'NormalizedDistance']]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[3.12, 'Distance']]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=0] - [[3.89, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[2.97, 'NormalizedDistance']]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[3.12, 'Distance']]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=2] - [exp]
          GTreeNodeBase [Childs=0] - [[1.79, 'NormalizedDistance']]
"
2001,C,"
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[6.72, 'SameCommunity']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[4.8, 'Random']]
    GTreeNodeBase [Childs=0] - [[7.28, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[6.72, 'SameCommunity']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[4.05, 'OrigCoreN']]
    GTreeNodeBase [Childs=0] - [[7.28, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=2] - [exp]
      GTreeNodeBase [Childs=0] - [[7.28, 'OrigClustering']]
    GTreeNodeBase [Childs=0] - [[7.28, 'OrigClustering']]
  GTreeNodeBase [Childs=0] - [[8.21, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[6.72, 'Random']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=2] - [*]
          GTreeNodeBase [Childs=0] - [[6.22, 'OrigDegree']]
          GTreeNodeBase [Childs=0] - [[1.84, 'OrigClustering']]
        GTreeNodeBase [Childs=0] - [[7.28, 'OrigClustering']]
      GTreeNodeBase [Childs=0] - [[6.72, 'SameCommunity']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[6.22, 'OrigDegree']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=2] - [*]
          GTreeNodeBase [Childs=0] - [[9.49, 'SameCommunity']]
          GTreeNodeBase [Childs=0] - [[13.34, 'OrigClustering']]
        GTreeNodeBase [Childs=2] - [exp]
          GTreeNodeBase [Childs=0] - [[0.24, 'NormalizedOrigId']]
      GTreeNodeBase [Childs=0] - [[5.28, 'SameCommunity']]
"
2001,L,"
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=2] - [min]
          GTreeNodeBase [Childs=0] - [[4.1, 'OrigCoreN']]
          GTreeNodeBase [Childs=0] - [[2.4, 'RevDistance']]
      GTreeNodeBase [Childs=0] - [[4.84, 'OrigId']]
    GTreeNodeBase [Childs=0] - [[7.16, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[1.05, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=0] - [[3.43, 'Distance']]
        GTreeNodeBase [Childs=0] - [[3.42, 'NormalizedOrigDegree']]
      GTreeNodeBase [Childs=0] - [[5.04, 'NormalizedOrigDegree']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [T]
        GTreeNodeBase [Childs=2] - [min]
          GTreeNodeBase [Childs=0] - [[4.1, 'OrigCoreN']]
          GTreeNodeBase [Childs=0] - [[2.4, 'RevDistance']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=2] - [+]
          GTreeNodeBase [Childs=2] - [exp]
            GTreeNodeBase [Childs=0] - [[1.18, 'Random']]
          GTreeNodeBase [Childs=2] - [+]
            GTreeNodeBase [Childs=0] - [[2.19, 'SameCommunity']]
            GTreeNodeBase [Childs=0] - [[7.16, 'CommonNeighbors']]
        GTreeNodeBase [Childs=0] - [[4.77, 'OrigClustering']]
  GTreeNodeBase [Childs=0] - [[1.05, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=2] - [min]
          GTreeNodeBase [Childs=0] - [[4.1, 'OrigCoreN']]
          GTreeNodeBase [Childs=0] - [[2.4, 'RevDistance']]
      GTreeNodeBase [Childs=0] - [[1.88, 'OrigId']]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[5.04, 'NormalizedOrigDegree']]
  GTreeNodeBase [Childs=0] - [[1.05, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=2] - [min]
          GTreeNodeBase [Childs=0] - [[4.1, 'OrigCoreN']]
          GTreeNodeBase [Childs=0] - [[2.4, 'RevDistance']]
      GTreeNodeBase [Childs=0] - [[4.84, 'OrigId']]
    GTreeNodeBase [Childs=0] - [[7.16, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[1.05, 'SameCommunity']]
"
2001,T,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[3.27, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=0] - [[0.11, 'TargDegree']]
      GTreeNodeBase [Childs=0] - [[3.16, 'Loop']]
    GTreeNodeBase [Childs=0] - [[1.06, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[5.78, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[5.78, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[1.13, 'Loop']]
"
2001,TL,"
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[6.04, 'Random']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=2] - [log]
          GTreeNodeBase [Childs=0] - [[7.49, 'OrigClustering']]
        GTreeNodeBase [Childs=0] - [[0.34, 'SameCommunity']]
      GTreeNodeBase [Childs=0] - [[3.01, 'NormalizedOrigId']]
  GTreeNodeBase [Childs=0] - [[3.01, 'NormalizedOrigId']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[6.04, 'Random']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[10.03, 'OrigPagerank']]
        GTreeNodeBase [Childs=2] - [>]
          GTreeNodeBase [Childs=0] - [[4.85, 'OrigDegree']]
          GTreeNodeBase [Childs=0] - [[0.34, 'SameCommunity']]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[2.67, 'NormalizedTargId']]
        GTreeNodeBase [Childs=0] - [[8.53, 'OrigClustering']]
    GTreeNodeBase [Childs=0] - [[9.76, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[2.18, 'SameCommunity']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[0.94, 'NormalizedTargId']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[0.86, 'OrigDegree']]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[2.67, 'NormalizedTargId']]
        GTreeNodeBase [Childs=2] - [abs]
          GTreeNodeBase [Childs=0] - [[5.02, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[4.85, 'OrigDegree']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[9.76, 'SameCommunity']]
      GTreeNodeBase [Childs=2] - [N]
        GTreeNodeBase [Childs=0] - [[1.11, 'TargCloseness']]
  GTreeNodeBase [Childs=0] - [[12.22, 'OrigClustering']]
"
2002,all,"
GTreeNodeBase [Childs=0] - [[0.18, 'Loop']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[3.26, 'Random']]
  GTreeNodeBase [Childs=0] - [[0.18, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[0.18, 'Loop']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=2] - [N]
        GTreeNodeBase [Childs=0] - [[6.54, 'Loop']]
    GTreeNodeBase [Childs=0] - [[3.26, 'Loop']]
  GTreeNodeBase [Childs=0] - [[3.26, 'Loop']]
"
2002,B,"
GTreeNodeBase [Childs=2] - [<]
  GTreeNodeBase [Childs=0] - [[0.62, 'OrigCoreN']]
  GTreeNodeBase [Childs=0] - [[2.56, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[6.93, 'Loop']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[5.06, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [T]
    GTreeNodeBase [Childs=0] - [[1.94, 'Loop']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [T]
    GTreeNodeBase [Childs=0] - [[5.06, 'TargCoreN']]
  GTreeNodeBase [Childs=0] - [[1.76, 'NormalizedRevDistance']]
"
2002,C,"
GTreeNodeBase [Childs=2] - [max]
  GTreeNodeBase [Childs=0] - [[5.48, 'SameCommunity']]
  GTreeNodeBase [Childs=0] - [[1.91, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=2] - [max]
  GTreeNodeBase [Childs=0] - [[1.93, 'NormalizedOrigDegree']]
  GTreeNodeBase [Childs=0] - [[5.71, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[2.5, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [max]
    GTreeNodeBase [Childs=0] - [[4.8, 'Loop']]
    GTreeNodeBase [Childs=0] - [[4.8, 'Loop']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[2.5, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[2.5, 'TargId']]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=0] - [[11.95, 'SameCommunity']]
      GTreeNodeBase [Childs=0] - [[3.28, 'TargPagerank']]
"
2002,L,"
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=0] - [[6.61, 'TargPagerank']]
  GTreeNodeBase [Childs=0] - [[4.9, 'SameCommunity']]
","
GTreeNodeBase [Childs=0] - [[3.42, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[3.42, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[16.0, 'Loop']]
"
2002,T,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=2] - [>]
      GTreeNodeBase [Childs=0] - [[2.99, 'OrigEccentricity']]
      GTreeNodeBase [Childs=0] - [[12.17, 'OrigDegree']]
    GTreeNodeBase [Childs=2] - [H]
      GTreeNodeBase [Childs=0] - [[3.24, 'OrigCoreN']]
  GTreeNodeBase [Childs=0] - [[0.33, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[8.01, 'OrigCloseness']]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [exp]
      GTreeNodeBase [Childs=2] - [abs]
        GTreeNodeBase [Childs=0] - [[0.33, 'NormalizedRevDistance']]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=0] - [[0.39, 'NormalizedRevDistance']]
        GTreeNodeBase [Childs=2] - [inv]
          GTreeNodeBase [Childs=0] - [[10.8, 'OrigCoreN']]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=2] - [+]
          GTreeNodeBase [Childs=0] - [[0.39, 'NormalizedRevDistance']]
          GTreeNodeBase [Childs=0] - [[2.38, 'OrigDegree']]
        GTreeNodeBase [Childs=2] - [/]
          GTreeNodeBase [Childs=2] - [+]
            GTreeNodeBase [Childs=0] - [[0.69, 'NormalizedRevDistance']]
            GTreeNodeBase [Childs=0] - [[6.79, 'Distance']]
          GTreeNodeBase [Childs=0] - [[3.19, 'NumberOfEdges']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[8.01, 'OrigCloseness']]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [exp]
      GTreeNodeBase [Childs=2] - [abs]
        GTreeNodeBase [Childs=0] - [[0.33, 'NormalizedRevDistance']]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=0] - [[6.26, 'Constant']]
        GTreeNodeBase [Childs=0] - [[2.38, 'OrigDegree']]
      GTreeNodeBase [Childs=0] - [[4.12, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=2] - [>]
        GTreeNodeBase [Childs=0] - [[2.78, 'Distance']]
        GTreeNodeBase [Childs=0] - [[0.69, 'NormalizedRevDistance']]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[9.58, 'NormalizedRevDistance']]
        GTreeNodeBase [Childs=0] - [[1.09, 'TargDegree']]
    GTreeNodeBase [Childs=0] - [[0.8, 'RevDistance']]
  GTreeNodeBase [Childs=0] - [[0.69, 'NormalizedRevDistance']]
"
2002,TL,"
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[1.92, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[6.47, 'SameCommunity']]
  GTreeNodeBase [Childs=0] - [[3.67, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[1.71, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[3.67, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[1.92, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[9.46, 'Loop']]
  GTreeNodeBase [Childs=0] - [[3.67, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=0] - [[4.61, 'Loop']]
  GTreeNodeBase [Childs=0] - [[6.47, 'SameCommunity']]
"
2003,all,"
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=0] - [[1.2, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=0] - [[0.05, 'Loop']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=0] - [[0.05, 'Loop']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=0] - [[1.2, 'CommonNeighbors']]
"
2003,B,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[1.32, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[1.32, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[1.32, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[1.32, 'CommonNeighbors']]
"
2003,C,"
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[1.56, 'OrigClustering']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[4.7, 'SameCommunity']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[4.7, 'OrigCloseness']]
      GTreeNodeBase [Childs=0] - [[6.16, 'OrigDegree']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[1.56, 'OrigClustering']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[4.7, 'SameCommunity']]
    GTreeNodeBase [Childs=0] - [[1.1, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[1.1, 'Loop']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[1.56, 'OrigClustering']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[4.7, 'SameCommunity']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[4.7, 'OrigCloseness']]
      GTreeNodeBase [Childs=0] - [[7.86, 'SameCommunity']]
"
2003,L,"
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[0.3, 'OrigClustering']]
  GTreeNodeBase [Childs=0] - [[1.41, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[0.52, 'TargClustering']]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[2.73, 'OrigCloseness']]
    GTreeNodeBase [Childs=0] - [[4.72, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [<]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[0.3, 'OrigClustering']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[6.7, 'Loop']]
        GTreeNodeBase [Childs=2] - [*]
          GTreeNodeBase [Childs=0] - [[0.3, 'OrigClustering']]
          GTreeNodeBase [Childs=2] - [min]
            GTreeNodeBase [Childs=0] - [[2.26, 'OrigCloseness']]
            GTreeNodeBase [Childs=0] - [[2.66, 'CommonNeighbors']]
      GTreeNodeBase [Childs=0] - [[0.91, 'OrigDegree']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [T]
        GTreeNodeBase [Childs=0] - [[5.47, 'NumberOfEdges']]
      GTreeNodeBase [Childs=0] - [[2.9, 'TargPagerank']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=2] - [*]
          GTreeNodeBase [Childs=0] - [[0.3, 'OrigClustering']]
          GTreeNodeBase [Childs=0] - [[6.7, 'Random']]
        GTreeNodeBase [Childs=2] - [+]
          GTreeNodeBase [Childs=0] - [[1.41, 'SameCommunity']]
          GTreeNodeBase [Childs=0] - [[6.89, 'TargDegree']]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[1.41, 'SameCommunity']]
        GTreeNodeBase [Childs=0] - [[1.41, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[0.3, 'OrigClustering']]
  GTreeNodeBase [Childs=0] - [[4.72, 'SameCommunity']]
"
2003,T,"
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[4.78, 'TargPagerank']]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=0] - [[11.35, 'OrigClustering']]
      GTreeNodeBase [Childs=0] - [[15.32, 'SameCommunity']]
    GTreeNodeBase [Childs=0] - [[4.26, 'OrigPagerank']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[11.35, 'OrigClustering']]
    GTreeNodeBase [Childs=2] - [=]
      GTreeNodeBase [Childs=0] - [[15.32, 'SameCommunity']]
      GTreeNodeBase [Childs=0] - [[3.54, 'TargPagerank']]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=0] - [[3.11, 'OrigCloseness']]
      GTreeNodeBase [Childs=0] - [[15.32, 'SameCommunity']]
    GTreeNodeBase [Childs=0] - [[4.26, 'Random']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[5.12, 'Loop']]
  GTreeNodeBase [Childs=0] - [[0.93, 'Random']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=0] - [[4.03, 'TargPagerank']]
  GTreeNodeBase [Childs=0] - [[15.32, 'SameCommunity']]
"
2003,TL,"
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [<]
    GTreeNodeBase [Childs=0] - [[1.5, 'Constant']]
    GTreeNodeBase [Childs=2] - [T]
      GTreeNodeBase [Childs=2] - [max]
        GTreeNodeBase [Childs=0] - [[7.43, 'SameCommunity']]
        GTreeNodeBase [Childs=0] - [[1.5, 'TargId']]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[4.1, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=2] - [exp]
        GTreeNodeBase [Childs=2] - [exp]
          GTreeNodeBase [Childs=0] - [[8.55, 'TargClustering']]
      GTreeNodeBase [Childs=2] - [exp]
        GTreeNodeBase [Childs=0] - [[4.1, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[1.04, 'TargDegree']]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[4.1, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [<]
    GTreeNodeBase [Childs=0] - [[1.5, 'Constant']]
    GTreeNodeBase [Childs=2] - [T]
      GTreeNodeBase [Childs=2] - [max]
        GTreeNodeBase [Childs=0] - [[7.43, 'SameCommunity']]
        GTreeNodeBase [Childs=0] - [[1.5, 'TargId']]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[4.1, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[0.75, 'Constant']]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[4.1, 'CommonNeighbors']]
"
